n_feats,features,r2,rmse
15,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_S70|SEDIMENT|REVEAL_S100,0.3960349257208001,0.03490388616419623
14,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LAB|REVEAL_S80|CTD|DEM|BOUGUER|REVEAL_VP60VS70|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40974333016559494,0.03450549981524781
17,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70,0.41572991510206214,0.034330070578039176
15,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_S100,0.4049602167066182,0.03464502446709786
13,REVEAL_P150|EMAG2_LOG|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|DEM|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.41912828817237513,0.03423008554426625
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70,0.40948448859918385,0.034513064726521964
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40411053478626713,0.03466975117493752
11,EMAG2_LOG|REVEAL_VP50VS80|MOHO|CTD|DEM|SI|MOHO_GRAV|FREE_AIR|GEOID|SEDIMENT|REVEAL_S100,0.4147286787668376,0.03435947290574922
6,REVEAL_P150|LAB|SI|REVEAL_S90|REVEAL_VP90VS60|SEDIMENT,0.3583657412760881,0.03597589798250891
15,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|GEOID|SEDIMENT,0.4065139994733956,0.03459976192285301
8,EMAG2_LOG|LAB|MOHO|DEM|REVEAL_VP60VS70|MOHO_GRAV|GEOID|REVEAL_S70,0.40831015421301475,0.034547365052148796
9,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|REVEAL_S80|CTD|MOHO_GRAV|FREE_AIR|GEOID,0.3987769553714047,0.03482456339266823
11,CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|DEM|SI|REVEAL_S90|REVEAL_VP90VS60|REVEAL_S70,0.3985186421565803,0.03483204371047744
7,REVEAL_VP50VS80|MAG_SEIS_MOHO|SI|REVEAL_S90|FREE_AIR|REVEAL_S70|REVEAL_S100,0.3477414916125553,0.0362725215532073
21,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41747757242924277,0.03427868840583758
16,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.40676718342838714,0.03459238092394778
12,REVEAL_P150|EMAG2_LOG|CRUST_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|REVEAL_VP90VS60|REVEAL_S100,0.39182978255554446,0.0350251855954401
10,MAG_SEIS_MOHO|LAB|MOHO|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|SEDIMENT|REVEAL_S100,0.40028795001471307,0.03478077529121643
7,LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|BOUGUER|MOHO_GRAV|GEOID|REVEAL_S100,0.4013391119287082,0.03475028043883747
15,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.4102731594943497,0.03449000983335975
6,EMAG2_LOG|MAG_SEIS_MOHO|CTD|DEM|REVEAL_VP60VS70|SEDIMENT,0.33793756022526256,0.03654410634208792
20,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.4112684117072588,0.0344608940197675
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41034587143796986,0.03448788349894054
18,REVEAL_P150|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4126869298081871,0.034419353117305436
6,EMAG2_LOG|MAG_SEIS_MOHO|SI|BOUGUER|FREE_AIR|SEDIMENT,0.29856669948650805,0.037614999555735835
13,CRUST_RHO|LITH_RHO|LAB|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT,0.3906451406732162,0.03505928140839197
19,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.41391756074921415,0.034383273779995276
7,EMAG2_LOG|LAB|REVEAL_S80|DEM|SI|REVEAL_S90|MOHO_GRAV,0.37946501704195923,0.035379444199908454
12,EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|SEDIMENT,0.39024977710136244,0.03507065320175689
8,REVEAL_P150|REVEAL_VP50VS80|LITH_RHO|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.3951583152761663,0.03492920717874133
9,REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|SI|REVEAL_VP60VS70|GEOID|REVEAL_S70|REVEAL_S100,0.3910895813008902,0.03504649361239527
12,EMAG2_LOG|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_VP60VS70|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT,0.3974280609521982,0.03486360742237387
8,REVEAL_P150|MAG_SEIS_MOHO|MOHO|REVEAL_S90|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70,0.406236459905034,0.03460785114532204
17,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.4098176092843755,0.034503328625246986
13,EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_S70|SEDIMENT,0.398725729353536,0.03482604694001829
12,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|REVEAL_VP90VS60|REVEAL_S70,0.3817025965333053,0.03531559944151328
13,REVEAL_P150|EMAG2_LOG|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.4057661324167391,0.034621555086852024
8,LITH_RHO|LAB|MOHO|DEM|SI|MOHO_GRAV|GEOID|SEDIMENT,0.3953768344949936,0.03492289693857733
12,CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_S70|SEDIMENT,0.3928156679303755,0.034996784974367916
10,EMAG2_LOG|LITH_RHO|MOHO|REVEAL_S80|SI|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT,0.40658552388588465,0.03459767695184526
13,REVEAL_P150|EMAG2_LOG|CRUST_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70,0.3959584251118752,0.034906096626448876
5,CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|REVEAL_S100,0.3412540165403909,0.036452461594054394
18,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.4100594967860659,0.03449625726949628
21,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4104908170893543,0.03448364442408879
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4132322818970918,0.03440336928645425
13,EMAG2_LOG|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.4052272635784293,0.034637249454459666
17,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4051548080914278,0.034639359153002196
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4095873989696145,0.034510057263582014
5,EMAG2_LOG|REVEAL_VP50VS80|DEM|BOUGUER|REVEAL_VP90VS60,0.3092794779289869,0.037326653112488596
17,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.4116355237597825,0.03445014805116152
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4154106876785354,0.03433944775114997
21,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41239158596119196,0.034428006310128476
14,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|CTD|DEM|BOUGUER|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|SEDIMENT|REVEAL_S100,0.4108626326412308,0.034472767937346604
6,EMAG2_LOG|REVEAL_S80|REVEAL_S90|FREE_AIR|SEDIMENT|REVEAL_S100,0.2871528925480997,0.03791980250766851
19,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.41119948817596075,0.03446291115036055
8,MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_S100,0.38422313768894945,0.03524354243027622
7,REVEAL_P150|REVEAL_VP50VS80|REVEAL_S80|SI|BOUGUER|MOHO_GRAV|REVEAL_S70,0.3720116922998975,0.03559128349738842
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4065186065397707,0.0345996276284392
6,REVEAL_P150|MOHO|DEM|REVEAL_VP90VS60|GEOID|REVEAL_S100,0.4024060069099412,0.03471930177178476
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41748279411902467,0.03427853476962579
17,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4051548080914278,0.034639359153002196
17,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.40613577464642237,0.03461078527018992
18,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|REVEAL_S100,0.4088012512665963,0.0345330250806276
8,EMAG2_LOG|CRUST_RHO|LITH_RHO|SI|REVEAL_S90|FREE_AIR|SEDIMENT|REVEAL_S100,0.36686923300590124,0.03573671101507171
13,REVEAL_P150|EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|REVEAL_S90|REVEAL_VP60VS70|REVEAL_VP90VS60|SEDIMENT,0.40241076158714895,0.03471916365175422
21,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4114571025674616,0.034455371149104
15,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|REVEAL_S100,0.40721642229656974,0.03457928051481361
14,CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.41748859990499987,0.03427836394691851
5,CRUST_RHO|MAG_SEIS_MOHO|CTD|FREE_AIR|REVEAL_VP90VS60,0.3415304457349275,0.03644481252888075
20,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40954916461023383,0.034511174658915594
14,EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.4115885724614744,0.03445152257917598
19,REVEAL_P150|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.414207314274207,0.03437477334918692
14,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LAB|MOHO|REVEAL_S80|DEM|REVEAL_S90|BOUGUER|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70,0.4022275228807938,0.03472448620997014
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.41030386649732664,0.03448911187641694
19,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|DEM|SI|REVEAL_S90|BOUGUER|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4102979089986185,0.0344892860918381
7,REVEAL_P150|REVEAL_VP50VS80|LAB|REVEAL_S80|CTD|DEM|BOUGUER,0.39105363230536705,0.03504752813866422
17,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.41603161566408997,0.034321205894335266
10,CRUST_RHO|REVEAL_VP50VS80|LAB|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|GEOID|REVEAL_S70,0.4076742354211902,0.034565924960763494
20,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4143146088018025,0.03437162514158887
21,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40852768927346095,0.03454101379052673
6,MOHO|DEM|SI|MOHO_GRAV|SEDIMENT|REVEAL_S100,0.3861811235606095,0.03518746586696102
16,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|SEDIMENT,0.4073775255268789,0.034574581318887986
19,EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4150978886543041,0.034348633609539096
12,REVEAL_P150|CRUST_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_S90|MOHO_GRAV|GEOID|SEDIMENT|REVEAL_S100,0.39846728319603586,0.03483353078846308
10,REVEAL_P150|REVEAL_VP50VS80|LITH_RHO|LAB|REVEAL_S80|DEM|SI|BOUGUER|MOHO_GRAV|FREE_AIR,0.39584406389838656,0.03490940079855282
15,REVEAL_P150|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|SEDIMENT,0.40952069731209306,0.03451200658936438
18,REVEAL_P150|EMAG2_LOG|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4114922179028494,0.03445434324615339
15,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|REVEAL_S80|CTD|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.40838909414057434,0.03454506041781978
15,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|GEOID|REVEAL_S70|SEDIMENT,0.40938894614821264,0.03451585663407002
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.4157998229179808,0.03432801672305936
19,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|LITH_RHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT,0.4148344785400907,0.03435636717631162
20,REVEAL_P150|EMAG2_LOG|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4063063807334041,0.03460581339738082
9,EMAG2_LOG|MAG_SEIS_MOHO|REVEAL_S80|CTD|REVEAL_S90|BOUGUER|MOHO_GRAV|REVEAL_S70|SEDIMENT,0.383565604927266,0.035262354115323344
16,REVEAL_P150|CRUST_RHO|LITH_RHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|REVEAL_VP90VS60|GEOID|SEDIMENT|REVEAL_S100,0.40889035601368484,0.03453042259506425
16,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|DEM|SI|REVEAL_S90|BOUGUER|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|REVEAL_S100,0.4097581190639136,0.034505067544381
14,REVEAL_P150|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|SI|REVEAL_VP60VS70|MOHO_GRAV|GEOID|REVEAL_S70|REVEAL_S100,0.4064103791478264,0.03460278228231675
14,EMAG2_LOG|CRUST_RHO|LITH_RHO|MAG_SEIS_MOHO|LAB|MOHO|CTD|SI|REVEAL_S90|BOUGUER|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|REVEAL_S100,0.40250552721228605,0.03471641066233795
18,REVEAL_P150|EMAG2_LOG|REVEAL_VP50VS80|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|REVEAL_S70|SEDIMENT|REVEAL_S100,0.4079584927740234,0.03455762986537205
14,REVEAL_P150|EMAG2_LOG|CRUST_RHO|MAG_SEIS_MOHO|LAB|MOHO|REVEAL_S80|CTD|REVEAL_VP60VS70|MOHO_GRAV|FREE_AIR|GEOID|SEDIMENT|REVEAL_S100,0.40649258892078,0.034600386026320776
9,EMAG2_LOG|CRUST_RHO|LAB|MOHO|DEM|SI|REVEAL_S90|REVEAL_VP90VS60|REVEAL_S100,0.39235957065177895,0.0350099267347408
5,EMAG2_LOG|LAB|CTD|REVEAL_VP90VS60|GEOID,0.34390917551404454,0.036378924291259794
18,REVEAL_P150|CRUST_RHO|REVEAL_VP50VS80|LITH_RHO|MAG_SEIS_MOHO|LAB|REVEAL_S80|CTD|DEM|SI|REVEAL_S90|MOHO_GRAV|FREE_AIR|REVEAL_VP90VS60|GEOID|REVEAL_S70|SEDIMENT|REVEAL_S100,0.40531610852709443,0.03463466236582026
9,EMAG2_LOG|MAG_SEIS_MOHO|LAB|CTD|REVEAL_S90|BOUGUER|MOHO_GRAV|FREE_AIR|GEOID,0.3954341503447629,0.03492124162410408
