feature,sigma,cv_r2
REVEAL_P60,0.13223761271250095,0.3353738317295452
REVEAL_P60,0.174867862159014,0.3320341030286656
REVEAL_P60,0.23124108632046694,0.3358715317554856
REVEAL_P60,0.3057876921606392,0.33852700285908166
REVEAL_P60,0.4043663440818807,0.34003583877579896
REVEAL_P60,0.5347244000266965,0.3399954767324207
REVEAL_P60,0.7071067811865475,0.3409862929513271
REVEAL_P60,0.9350611267692983,0.341834923290065
REVEAL_P60,1.2365025114423323,0.34181147233336595
REVEAL_P60,1.6351214022614597,0.34191965793278917
REVEAL_P60,2.1622455073017246,0.3418211000739849
REVEAL_P60,2.8593018398391052,0.34188568688796883
REVEAL_P60,3.7810724932478514,0.3418518206114161
REVEAL_P60,5.000000000000001,0.3418518206114161
REVEAL_P120,0.1,0.339761062230696
REVEAL_P120,0.13223761271250095,0.3401010434882317
REVEAL_P120,0.174867862159014,0.3400603088031538
REVEAL_P120,0.23124108632046694,0.3418136805962552
REVEAL_P120,0.3057876921606392,0.3428965744863081
REVEAL_P120,0.4043663440818807,0.3413371920804247
REVEAL_P120,0.5347244000266965,0.34106137491356964
REVEAL_P120,0.7071067811865475,0.3405943160677799
REVEAL_P120,0.9350611267692983,0.34166651358101585
REVEAL_P120,1.2365025114423323,0.3417555700644942
REVEAL_P120,1.6351214022614597,0.3417976674401245
REVEAL_P120,2.1622455073017246,0.3418406641952062
REVEAL_P120,2.8593018398391052,0.341815505607281
REVEAL_P120,3.7810724932478514,0.34188315964967086
REVEAL_P120,5.000000000000001,0.34188315964967086
REVEAL_P210,0.1,0.3402860879835902
REVEAL_P210,0.13223761271250095,0.3441782041042439
REVEAL_P210,0.174867862159014,0.34029774712768557
REVEAL_P210,0.23124108632046694,0.34406922547068486
REVEAL_P210,0.3057876921606392,0.34412364204941437
REVEAL_P210,0.4043663440818807,0.3408392188240211
REVEAL_P210,0.5347244000266965,0.3397926235259777
REVEAL_P210,0.7071067811865475,0.33980658961613025
REVEAL_P210,0.9350611267692983,0.34009999227276655
REVEAL_P210,1.2365025114423323,0.34008195131556107
REVEAL_P210,1.6351214022614597,0.3398087065868053
REVEAL_P210,2.1622455073017246,0.33916536903131134
REVEAL_P210,2.8593018398391052,0.33917817122416666
REVEAL_P210,3.7810724932478514,0.3391726137514001
REVEAL_P210,5.000000000000001,0.3391726137514001
LITH_RHO,0.1,0.3365792859140607
LITH_RHO,0.13223761271250095,0.33831718455665516
LITH_RHO,0.174867862159014,0.34150295254245994
LITH_RHO,0.23124108632046694,0.3430263612019613
LITH_RHO,0.3057876921606392,0.34316818362341817
LITH_RHO,0.4043663440818807,0.34445189276010707
LITH_RHO,0.5347244000266965,0.34230018928915834
LITH_RHO,0.7071067811865475,0.3421166438744699
LITH_RHO,0.9350611267692983,0.3406203914444973
LITH_RHO,1.2365025114423323,0.340772069180173
LITH_RHO,1.6351214022614597,0.340788474371927
LITH_RHO,2.1622455073017246,0.34042232877948375
LITH_RHO,2.8593018398391052,0.34069252143940976
LITH_RHO,3.7810724932478514,0.34084254270162073
LITH_RHO,5.000000000000001,0.3407219204547117
CRUST_RHO,0.1,0.3371899052132288
CRUST_RHO,0.13223761271250095,0.3401337543740831
CRUST_RHO,0.174867862159014,0.3411968465790084
CRUST_RHO,0.23124108632046694,0.34178944388156224
CRUST_RHO,0.3057876921606392,0.338327733135319
CRUST_RHO,0.4043663440818807,0.3350325416455252
CRUST_RHO,0.5347244000266965,0.3313453111866752
CRUST_RHO,0.7071067811865475,0.3332801715675376
CRUST_RHO,0.9350611267692983,0.3329427872053194
CRUST_RHO,1.2365025114423323,0.33068741009441965
CRUST_RHO,1.6351214022614597,0.3323140448615535
CRUST_RHO,2.1622455073017246,0.3316186461394608
CRUST_RHO,2.8593018398391052,0.3313405615730045
CRUST_RHO,3.7810724932478514,0.33110219689849874
CRUST_RHO,5.000000000000001,0.331114650315893
MAG_SEIS_MOHO,0.1,0.3294529493275505
MAG_SEIS_MOHO,0.13223761271250095,0.33238935489886845
MAG_SEIS_MOHO,0.174867862159014,0.3395416683591944
MAG_SEIS_MOHO,0.23124108632046694,0.34281247561380357
MAG_SEIS_MOHO,0.3057876921606392,0.3415132792678798
MAG_SEIS_MOHO,0.4043663440818807,0.34246738738341687
MAG_SEIS_MOHO,0.5347244000266965,0.3412853266726677
MAG_SEIS_MOHO,0.7071067811865475,0.3411336279944372
MAG_SEIS_MOHO,0.9350611267692983,0.34051383014390807
MAG_SEIS_MOHO,1.2365025114423323,0.3406400513479425
MAG_SEIS_MOHO,1.6351214022614597,0.3414178853103797
MAG_SEIS_MOHO,2.1622455073017246,0.34132896303578947
MAG_SEIS_MOHO,2.8593018398391052,0.3418539157829986
MAG_SEIS_MOHO,3.7810724932478514,0.3417657820000766
MAG_SEIS_MOHO,5.000000000000001,0.3416933746993873
S_DIFF_200_220,0.1,0.3292158961299685
S_DIFF_200_220,0.13223761271250095,0.33315488838738994
S_DIFF_200_220,0.174867862159014,0.34018416446520583
S_DIFF_200_220,0.23124108632046694,0.34170630684389
S_DIFF_200_220,0.3057876921606392,0.3418466913088843
S_DIFF_200_220,0.4043663440818807,0.34270822995355504
S_DIFF_200_220,0.5347244000266965,0.3459953421496377
S_DIFF_200_220,0.7071067811865475,0.3441348480583268
S_DIFF_200_220,0.9350611267692983,0.34219494624760677
S_DIFF_200_220,1.2365025114423323,0.34199341144246687
S_DIFF_200_220,1.6351214022614597,0.342430390908033
S_DIFF_200_220,2.1622455073017246,0.3418471130390005
S_DIFF_200_220,2.8593018398391052,0.34144384943201594
S_DIFF_200_220,3.7810724932478514,0.3405141548988997
S_DIFF_200_220,5.000000000000001,0.34069182147070104
P_DIFF_40_60,0.1,0.3401925961808819
